subtree,dim,model,optimizer,train_loss_mean,train_loss_std,test_loss_mean,test_loss_std,test_accuracy_mean,test_accuracy_std,test_precision_mean,test_precision_std,test_recall_mean,test_recall_std,test_f1_mean,test_f1_std,grad_norm_mean,grad_norm_std,avg_param_norm_mean,avg_param_norm_std,max_param_norm_mean,max_param_norm_std,projection_count_mean,projection_count_std,clipping_count_mean,clipping_count_std,runtime_sec_mean,runtime_sec_std
GROUP.N.01,10.0,hyperbolic_mlr,rsgd,0.0060328597759543336,0.003337969114738718,0.004268885318500233,0.002600474983331731,0.9994316913272038,0.0003720453587413031,0.9996022275258553,0.0006889621350711508,0.9948289578361177,0.004190793060004913,0.9972060583368045,0.0018346891839712497,0.0794958045961183,0.05421023198520227,0.3682363033294678,0.1380510458839245,0.6704758405685425,0.1906615399827749,0.0,0.0,0.0,0.0,1.135599589285751,0.09627530840011045
GROUP.N.01,10.0,logmap_lr,adam,0.0078552628945831,0.00013218651685209607,0.006530675726632199,0.0004405651981960857,0.9987010087478941,9.301133968530078e-05,0.99979883323275,0.0003484310616714669,0.9874701670644392,0.0010334432026067662,0.99359599576681,0.00046204633193936887,0.008605563850629466,0.0003180640130929426,4.663934548695882,0.03977875136772814,4.663934548695882,0.03977875136772814,0.0,0.0,0.0,0.0,0.5878401704442998,0.001318830105066423
GROUP.N.01,10.0,logmap_lr,sgd,0.03340723932425433,7.617925493444502e-05,0.03243716433644293,0.00019783494169845828,0.9974020174957884,0.00015323701384786453,0.9997964997964998,0.0003524726918129651,0.9747414478918061,0.0018228224721384201,0.9871092107415823,0.0007740121259190637,0.026776233071135566,0.00021639804186012496,1.6714161237080891,0.004318172224055694,1.6714161237080891,0.004318172224055694,0.0,0.0,0.0,0.0,0.6037181934031347,0.09230082120227572
MAMMAL.N.01,2.0,euclidean_lr,adam,0.05023471614081151,0.00045011811077651454,0.0502091546853383,0.00034646472564506573,0.9856299092735797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008329601227456166,0.0002580425866598359,6.969223340352376,0.4463111904754533,6.969223340352376,0.4463111904754533,0.0,0.0,0.0,0.0,1.2231156096580282,0.10937432754278568
MAMMAL.N.01,2.0,euclidean_lr,sgd,0.06909248640922923,0.0001461221582287473,0.0688346177339553,0.0002219014284267236,0.9856299092735797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0148471054432908,0.00013019498680419156,0.6847288211186727,0.021437759483674455,0.6847288211186727,0.021437759483674455,0.0,0.0,0.0,0.0,1.1117340473380561,0.06119422560477643
MAMMAL.N.01,2.0,hyperbolic_mlr,projected_adam,0.04372195613326337,0.02172214633999877,0.026000654324889166,0.008154373601878559,0.9881872983011629,0.0043769011447305365,0.564499484004128,0.5123285569928698,0.3177966101694915,0.5467743807997908,0.2699566485259744,0.4602897395951881,0.7747397781765694,0.9385326900849267,0.6724590261777242,0.06882496334463908,0.9648463726043701,0.060870576308836084,6396.0,550.010908982722,13.333333333333334,2.8867513459481287,1.9958873876797345,0.006677322907492503
MAMMAL.N.01,2.0,hyperbolic_mlr,projected_sgd,0.10421312867440687,0.07821999889736132,0.0655830738445123,0.019568990745419235,0.9855893157969513,3.5154981988003746e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.39708335644266407,0.2502775567116499,1.1685297687848408,0.27083616404211885,1.440816879272461,0.47467744844313203,1581.3333333333333,1834.08324056825,9.666666666666666,8.504900548115383,1.9169307793393575,0.0017869919002789759
MAMMAL.N.01,2.0,hyperbolic_mlr,radam,0.0087333633427532,0.006628921131249795,0.008635343362887666,0.005963946769753876,0.9966510381781647,0.0034016873222829877,0.8864302686565821,0.16974396199370556,0.9110169491525424,0.037661840751337244,0.8930826025161668,0.09858342385054121,0.6178960918862925,0.11656354154320613,0.6587079564730326,0.04503745085797265,0.9615856011708578,0.018641960165621516,0.0,0.0,0.0,0.0,1.9959373680176213,0.5515556440190725
MAMMAL.N.01,2.0,hyperbolic_mlr,rsgd,0.0376992158638021,0.00048674058515964024,0.03736689314246173,0.0007593133776504362,0.9856299092735797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20801870519105903,0.004376640487764512,0.9731167356173197,0.009478158397411559,1.3526827891667683,0.0237971910651772,0.0,0.0,0.0,0.0,1.7709786879907672,0.4247474906212074
MAMMAL.N.01,2.0,logmap_lr,adam,0.049689745768358995,0.00043429515940847336,0.0499840714037418,0.0005220566110089666,0.9856299092735797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036253549112335665,0.0017256765081965304,1.279095967610677,0.09720726473228368,1.279095967610677,0.09720726473228368,0.0,0.0,0.0,0.0,1.2734947983408347,0.10124403261247508
MAMMAL.N.01,2.0,logmap_lr,sgd,0.0658113499664998,0.00015978995994422564,0.06553871184587473,4.75161307666293e-05,0.9856299092735797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04012420614656174,0.0009672541820874648,0.2029464741547902,0.004823634904513472,0.2029464741547902,0.004823634904513472,0.0,0.0,0.0,0.0,1.10525213634052,0.006432826183029057
MAMMAL.N.01,3.0,euclidean_lr,adam,0.0380791395913181,0.0005821179521964728,0.038087668518225294,0.0007745436875157565,0.9856299092735797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0078032718974043,0.0003826861389939648,9.51867930094401,0.5215392257456131,9.51867930094401,0.5215392257456131,0.0,0.0,0.0,0.0,1.3556432933352578,0.15371580132926452
MAMMAL.N.01,3.0,euclidean_lr,sgd,0.06897031944745263,0.0004197087896781411,0.06867649902900054,0.00046934522839370057,0.9856299092735797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0154554553180126,0.00028345600894109967,0.7213130195935568,0.032002131793710795,0.7213130195935568,0.032002131793710795,0.0,0.0,0.0,0.0,1.109839074012901,0.02081334823374755
MAMMAL.N.01,3.0,hyperbolic_mlr,projected_adam,0.026750804524476732,0.006084156090854411,0.02499082436164213,0.005548611212350701,0.985934360348292,0.0005273247298207052,0.18095238095238095,0.31341871756008255,0.13418079096045196,0.23240794734328155,0.154095701540957,0.26690158429690725,0.29965073347409843,0.17976754929089056,0.7188733816146851,0.00982582087638877,0.9175152778625488,0.13860717905188225,2562.0,503.9116986139536,2.3333333333333335,1.1547005383792515,2.180717919002442,0.2179062783852261
MAMMAL.N.01,3.0,hyperbolic_mlr,projected_sgd,0.05374696479120003,0.03652341919797763,0.049968290297935335,0.039536848803825006,0.9902372688708924,0.007980180911285752,0.3276595744680851,0.5675230305651214,0.32627118644067793,0.565118271961032,0.32696390658174096,0.5663180984407793,0.2964980891183123,0.0781288995080064,0.6339306036631266,0.10978954185812122,0.9708179434140524,0.04602640682769265,4.666666666666667,6.429100507328637,0.0,0.0,2.088061697994514,0.1718773901626479
MAMMAL.N.01,3.0,hyperbolic_mlr,radam,0.005629157790731233,0.0017893860802287705,0.004190395586192566,0.0032383434366580225,0.99868071200958,0.001131531783861409,0.9278257639285732,0.06514161528880792,0.9887005649717514,0.0024463994457187385,0.956515411078538,0.03573162966473486,0.5309185588559094,0.3753470664095494,0.7369777162869772,0.045479566488933504,0.972136914730072,0.07705021956148257,0.0,0.0,0.0,0.0,2.3273914926782404,0.1773698961499032
MAMMAL.N.01,3.0,hyperbolic_mlr,rsgd,0.019100276573049135,0.003145883061474951,0.018908341104785533,0.0037829621038627448,0.991110028618401,0.0022181094319049703,0.6836602180220694,0.06993475862691999,0.711864406779661,0.1193231172909214,0.6950023514668734,0.08523612973883758,0.21289881485841153,0.0352645285423718,0.7586281299591064,0.04840324528254521,1.0340281923611958,0.09390650768897342,0.0,0.0,0.0,0.0,2.1524089439966096,0.14165340792645695
MAMMAL.N.01,3.0,logmap_lr,adam,0.035332228780421394,0.0006478640631052342,0.03566320364673927,0.0011321552572664928,0.9856299092735797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03320908455395207,0.0014547026994355693,1.8511354128519695,0.12912376282124458,1.8511354128519695,0.12912376282124458,0.0,0.0,0.0,0.0,1.2797688940093697,0.0864473455163578
MAMMAL.N.01,3.0,logmap_lr,sgd,0.061889762537322,0.0001543651696379934,0.06158896908164017,9.6981789896081e-05,0.9856299092735797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0398933416727569,0.0018584063498615132,0.29855359594027203,0.0036907738424834108,0.29855359594027203,0.0036907738424834108,0.0,0.0,0.0,0.0,1.2144719569963247,0.09054846815852338
MAMMAL.N.01,5.0,euclidean_lr,adam,0.027939863214730267,0.0002066642403417283,0.027543629209200466,0.0002980812917781015,0.984615072357872,0.0005525039107273548,0.0,0.0,0.0,0.0,0.0,0.0,0.006800428197527734,0.00014152586167553652,12.649031321207682,0.14715482766555493,12.649031321207682,0.14715482766555493,0.0,0.0,0.0,0.0,1.2007187193376012,0.09564506936539684
MAMMAL.N.01,5.0,euclidean_lr,sgd,0.06791374609973704,0.0008278930641224021,0.06756681203842159,0.0008867499830330914,0.9856299092735797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015516578183172501,0.0002665206966873176,0.8194311857223511,0.10104929127725208,0.8194311857223511,0.10104929127725208,0.0,0.0,0.0,0.0,1.1790469549984361,0.06596580943100783
MAMMAL.N.01,5.0,hyperbolic_mlr,projected_adam,0.007079312109566367,0.009390296304485377,0.005057477334048533,0.007453876102783705,0.9990866467758631,0.0012132289377806426,0.9562805979039853,0.05793855134531183,0.9830508474576272,0.022421621280208397,0.9692253971652356,0.04052232906969713,0.2478029636285484,0.2807356764175567,0.8424510757128397,0.07161758598405762,1.0215933918952942,0.1484780584154873,1482.6666666666667,1808.8121332336682,2.3333333333333335,4.041451884327381,2.0133592876663897,0.004648217505528072
MAMMAL.N.01,5.0,hyperbolic_mlr,projected_sgd,0.0240558810759896,0.040356422200721165,0.02550421705624703,0.043264351479183755,0.9951287828046033,0.008226491134564142,0.6624472573839663,0.5737000326523678,0.6652542372881356,0.5761309649941151,0.66384778012685,0.57491292912732,0.303452309975923,0.46279273775622365,0.6401247282822927,0.2708838755214384,1.1074158151944478,0.34707209347600826,36.666666666666664,63.50852961085884,0.6666666666666666,1.1547005383792517,2.003228662341523,0.13056301698416445
MAMMAL.N.01,5.0,hyperbolic_mlr,radam,0.008163035306189666,0.011400895365158864,0.008210231802271,0.01217180562856956,0.9970366762061337,0.0046589304844495616,0.8922650916906848,0.16479217717543185,0.9053672316384181,0.152914643049601,0.8987253308713421,0.1589891281308688,0.13291544863063923,0.027130981093412884,0.8209962447484335,0.05915096343359009,1.1287502845128377,0.070212041382104,0.0,0.0,0.0,0.0,2.3091093993377094,0.1636001909965513
MAMMAL.N.01,5.0,hyperbolic_mlr,rsgd,0.014091590692895102,0.009846919788295758,0.013427705659220567,0.009792034609199316,0.9945807708701212,0.005224862999569082,0.8440094701698896,0.03938455934271885,0.7471751412429378,0.4122237510768076,0.74951250681824,0.2983736679122088,0.16181379832958367,0.021609835818377693,0.6733396053314209,0.21597378442054865,0.9558148582776388,0.390831460210325,0.0,0.0,0.0,0.0,2.0317656230084444,0.0019807269267610563
MAMMAL.N.01,5.0,logmap_lr,adam,0.02523331919555667,0.00029794515427509854,0.024810300519069,0.00035377077765836966,0.9881670015628489,0.002968879336414625,0.6881803047765399,0.15619267150081007,0.2740112994350282,0.1946540868827841,0.38019642810981874,0.2187206255022052,0.027424966229370535,0.0005227336788189647,2.4751537640889487,0.038198635208940866,2.4751537640889487,0.038198635208940866,0.0,0.0,0.0,0.0,1.22274772633682,0.005675195564270574
MAMMAL.N.01,5.0,logmap_lr,sgd,0.0563868251718678,6.978623954901875e-05,0.05595107128222777,0.00013325654014630924,0.9856299092735797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03830424142847603,0.0013404714991335919,0.47017219662666315,0.001958676876486784,0.47017219662666315,0.001958676876486784,0.0,0.0,0.0,0.0,1.2092684996702399,0.16223036784019867
MAMMAL.N.01,10.0,euclidean_lr,adam,0.018458550983447466,0.0001976320139195619,0.018172505001227,0.0003148087630467256,0.9919421948892814,0.0010121949006305882,0.8873099709367315,0.01603096679614582,0.5028248587570622,0.07464525571595378,0.6398557148684696,0.0643298204762959,0.0052073694085701,0.00028074965707833863,16.791547775268555,0.25951158131308966,16.791547775268555,0.25951158131308966,0.0,0.0,0.0,0.0,1.150544224656187,0.005687208015314669
MAMMAL.N.01,10.0,euclidean_lr,sgd,0.06606341157080643,0.0012867761388110953,0.0657358194390932,0.0013046293654655828,0.9856299092735797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016496050134023433,0.00018323621969212339,0.9553577303886414,0.10437784399302753,0.9553577303886414,0.10437784399302753,0.0,0.0,0.0,0.0,1.0738136933359783,0.019748915784894246
MAMMAL.N.01,10.0,hyperbolic_mlr,projected_adam,0.014152322835267702,0.015865386089828806,0.016657362924888664,0.014906070152520875,0.9922060524873652,0.0072244129496850515,0.6547338811162929,0.5671811680515045,0.4632768361581921,0.5040295351342585,0.5179256912552774,0.5000250714352172,0.22004129757010515,0.03735605958459097,0.9292120734850565,0.1547292060965941,1.2115456660588582,0.2981663820552996,484.3333333333333,357.87753957650557,1.3333333333333333,1.5275252316519465,2.1140849573227265,0.16548251068845954
MAMMAL.N.01,10.0,hyperbolic_mlr,projected_sgd,0.015228543692689634,0.012687741625376113,0.013549423204191634,0.012646644123332412,0.9929367350666748,0.0074298538685143,0.6067236115399129,0.5323803324178644,0.5720338983050848,0.5153315898672252,0.5881085814640632,0.5222983647647077,0.17208037431137402,0.1049340728846075,0.8016169865926107,0.3691549777141444,1.1635727485020955,0.6191700534544596,817.0,1414.219572767963,2.3333333333333335,4.041451884327381,2.094709184670743,0.06859382799274938
MAMMAL.N.01,10.0,hyperbolic_mlr,radam,0.0032921209547832,0.0014081394628514576,0.0029501177680988666,0.001067497806255454,0.9989648663459784,0.0004390855842981152,0.9474748155462048,0.02663045426123084,0.9830508474576272,0.012711864406779697,0.9647645863939202,0.014453538643934978,0.156864289763354,0.02189619546131039,1.0217795372009277,0.21904332827944475,1.757083813349406,0.4786495959024784,0.0,0.0,0.0,0.0,2.290624386330213,0.11940861659401424
MAMMAL.N.01,10.0,hyperbolic_mlr,rsgd,0.013160235262159767,0.015291083056198926,0.012858145171776365,0.016259867410004163,0.9943981002252938,0.007804406001345437,0.625285056581042,0.541584140383792,0.6596045197740112,0.5713324848079954,0.641921768707483,0.555920690637408,0.19663957230563164,0.06432033586880533,0.6211477518081665,0.11618523796046216,0.9423889716466268,0.1386365962576092,0.0,0.0,0.0,0.0,2.1925316103346026,0.13702601055860306
MAMMAL.N.01,10.0,logmap_lr,adam,0.014357561702554934,0.00016987696889312213,0.013851709353427033,0.00032732307788961714,0.9973208305425318,0.00037038071791375624,0.9459913112164298,0.013944890267979815,0.8629943502824858,0.025541160056532616,0.9024089744836754,0.01448927161911424,0.0180931520764636,0.0006024049783891693,4.041360219319661,0.08034559139629877,4.041360219319661,0.08034559139629877,0.0,0.0,0.0,0.0,1.2256798283294,0.0020695811577183007
MAMMAL.N.01,10.0,logmap_lr,sgd,0.047315847963302134,0.0002284072879507473,0.0471709618965784,0.0006709284561804916,0.9856299092735797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0364642634276538,0.0014157392313752743,0.6370843251546224,0.00376454319596979,0.6370843251546224,0.00376454319596979,0.0,0.0,0.0,0.0,1.1080294696633548,0.00255070976922001
WORKER.N.01,2.0,euclidean_lr,adam,0.046672600072635066,0.0003632939925159892,0.04627373193701103,0.00017230190645064632,0.9864214820678315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0081135019982108,0.0004875144348449682,6.702150821685791,0.30415306454211716,6.702150821685791,0.30415306454211716,0.0,0.0,0.0,0.0,0.6410931864132484,0.09295325997465531
WORKER.N.01,2.0,euclidean_lr,sgd,0.06630575384017451,0.0003426933346925828,0.06599795818328853,0.0003979720297308559,0.9864214820678315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014884233660243865,0.0003285278868685936,0.665322740872701,0.031455761698764566,0.665322740872701,0.031455761698764566,0.0,0.0,0.0,0.0,0.5509968547460934,0.10103878356140461
WORKER.N.01,2.0,hyperbolic_mlr,projected_adam,0.046877182983292166,0.012588836972658423,0.04922270899017647,0.020675136083902847,0.9863808885912033,7.030996397600749e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.9074110211247443,0.7076306577391308,0.6192975044250488,0.0746534963679565,0.9864603678385416,0.01265823721901577,3755.3333333333335,325.825617981971,8.333333333333334,3.055050463303893,0.9729139449385306,0.0010649226625685448
WORKER.N.01,2.0,hyperbolic_mlr,projected_sgd,0.060459826373722304,0.02009451492547642,0.059575505554675966,0.0213498742569343,0.9864214820678315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2328970240606699,0.0075631435295899305,0.7644212444623312,0.37908497279771625,1.2139196991920471,0.3705370801512251,790.6666666666666,1261.0893439139566,7.0,9.643650760992955,0.9391434046750268,0.005579962212107068
WORKER.N.01,2.0,hyperbolic_mlr,radam,0.0180181111600477,0.0005230624298508157,0.018670399673283034,0.0040726134857742395,0.9924902068237634,0.0014114626763858421,0.6781680349413631,0.01639664514144159,0.8475336322869955,0.16049802841411012,0.749266247379455,0.07352126833108183,0.5955436912025077,0.11576729675081136,0.5664650599161783,0.003392651664969091,0.9726139704386393,0.0162006097163651,0.0,0.0,0.0,0.0,1.134947882189105,0.07886040216855811
WORKER.N.01,2.0,hyperbolic_mlr,rsgd,0.04188221390386034,0.004833978827688935,0.03991189971566197,0.004243458484642735,0.9864214820678315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19596423221897993,0.0065527380438814,1.0637942949930828,0.18974300983456882,1.5244598388671875,0.351106536184183,0.0,0.0,0.0,0.0,1.003438061568886,0.011872388289920517
WORKER.N.01,2.0,logmap_lr,adam,0.0460785087066455,0.000376650439737894,0.04623217880725857,0.00032747231044926437,0.9864214820678315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035694884390768566,0.002076262010752217,1.230417807896932,0.05734544883088769,1.230417807896932,0.05734544883088769,0.0,0.0,0.0,0.0,0.6181889042879144,0.08624688820951572
WORKER.N.01,2.0,logmap_lr,sgd,0.062200452786696336,0.00014207756911020647,0.06177643934885657,0.0001772793542011321,0.9864214820678315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03911386621142973,0.0016658760666563661,0.22033218542734775,0.0009205435274530154,0.22033218542734775,0.0009205435274530154,0.0,0.0,0.0,0.0,0.5349717033095658,0.002043458797797057
WORKER.N.01,3.0,euclidean_lr,adam,0.046376885850302335,0.0004421649292401623,0.045903372267882,0.00020218695316507639,0.9864214820678315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007557076048333367,3.291308324477906e-05,7.3302788734436035,0.3965857760776284,7.3302788734436035,0.3965857760776284,0.0,0.0,0.0,0.0,0.5329182338900864,0.0022267369925229167
WORKER.N.01,3.0,euclidean_lr,sgd,0.06706675965259627,0.00023942677496480386,0.0667678092916806,0.0002440199375479661,0.9864214820678315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014543075141627998,0.00010034047081011135,0.6472405989964803,0.05067207971054495,0.6472405989964803,0.05067207971054495,0.0,0.0,0.0,0.0,0.49381810799241066,0.0047035032038245375
WORKER.N.01,3.0,hyperbolic_mlr,projected_adam,0.036913439348193966,0.008243895836706963,0.026392402748266833,0.009133716881611667,0.9900140047494367,0.0035624678746416635,0.42646242646242644,0.3737421539313643,0.6263079222720479,0.5425144157693951,0.5061569038570742,0.4398966735754023,0.346477400378236,0.16584193438784212,0.5977389613787333,0.06320189606703447,0.8829912741978964,0.04469121081623855,2551.6666666666665,958.5021300619699,4.0,4.358898943540674,0.9865467286047837,0.009745018925501829
WORKER.N.01,3.0,hyperbolic_mlr,projected_sgd,0.06741581232145197,0.007935178478928285,0.06690240651369093,0.007872257020636875,0.9864214820678315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21995506306289916,0.01069688834429907,0.5199225346247355,0.025382550225326032,0.9999075531959534,0.00014283015396792745,224.0,241.57607497432357,2.0,1.0,0.9483590358868241,0.011197569714476033
WORKER.N.01,3.0,hyperbolic_mlr,radam,0.018879099374421036,0.00894746244461437,0.018467854087551368,0.012371956855872054,0.9941545393655239,0.006697646864247496,0.6335826876836762,0.5494815839445208,0.6023916292974589,0.523077079277959,0.6167704923802485,0.5341738381157719,0.448218817098711,0.1428626112105008,0.6325473388036092,0.08042250024457684,0.9105454087257385,0.040842611967758055,0.0,0.0,0.0,0.0,1.1175398286432028,0.030120038824987178
WORKER.N.01,3.0,hyperbolic_mlr,rsgd,0.038714901570693204,0.004576720182564123,0.037255994975566836,0.004455357741723966,0.9864214820678315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21810796587758655,0.0232562578667671,0.8144732117652893,0.05831462847795774,1.0849497318267822,0.11084066985978991,0.0,0.0,0.0,0.0,1.0584394799855847,0.06851176716199305
WORKER.N.01,3.0,logmap_lr,adam,0.04570656043491853,0.00043497649107286564,0.04504947861035657,9.205713712664923e-05,0.9864214820678315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033508885696058,0.0003992681082508273,1.3454844156901042,0.09296004722932726,1.3454844156901042,0.09296004722932726,0.0,0.0,0.0,0.0,0.5771393257503709,0.003427504177366327
WORKER.N.01,3.0,logmap_lr,sgd,0.06256495971861657,0.00011538745522102895,0.06213063622514403,0.00014786278467748002,0.9864214820678315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03680516390695004,0.00028741345379175437,0.2344900767008463,0.003145389614233069,0.2344900767008463,0.003145389614233069,0.0,0.0,0.0,0.0,0.5928901960141957,0.08917300891334344
WORKER.N.01,5.0,euclidean_lr,adam,0.02723636934015583,0.00030952899346270007,0.0264813769608736,4.848060895048422e-05,0.9864214820678315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066200602830709,0.00019859444374239986,12.172051111857096,0.2200716089658175,12.172051111857096,0.2200716089658175,0.0,0.0,0.0,0.0,0.5908488668501377,0.0823319424468364
WORKER.N.01,5.0,euclidean_lr,sgd,0.06552907400185999,0.0009598910599094428,0.06521621843179064,0.0009622411068833263,0.9864214820678315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015422778062503433,0.0001757906384100523,0.7914013862609863,0.1275009054054539,0.7914013862609863,0.1275009054054539,0.0,0.0,0.0,0.0,0.544234129289786,0.08109622505638753
WORKER.N.01,5.0,hyperbolic_mlr,projected_adam,0.008854444141561167,0.0018766274469011958,0.0066672034251193,0.0015867979842335179,0.9991272402524913,0.00019573465588886807,0.9728957200478675,0.00857971046255809,0.9626307922272047,0.01574836136450337,0.967662786141759,0.007478056449911533,0.19274675151976609,0.09882380351558641,0.6589684883753458,0.05488073211396928,0.873551627000173,0.03681217653552666,1748.6666666666667,630.6459651288775,2.3333333333333335,0.5773502691896258,1.1342471290069323,0.1971302843158964
WORKER.N.01,5.0,hyperbolic_mlr,projected_sgd,0.03390899980865193,0.021829809937785757,0.0317013626918196,0.022592293343705223,0.990318455824149,0.00755455942583338,0.32,0.5542562584220407,0.32286995515695066,0.5592271665693237,0.32142857142857145,0.5567306167185678,0.22539327897975336,0.03667331975574215,0.7055401007334391,0.05842503956858779,0.9221570690472921,0.08483870933597264,98.66666666666667,158.08331136882646,2.0,3.4641016151377544,1.0800929094354312,0.19269177895653627
WORKER.N.01,5.0,hyperbolic_mlr,radam,0.014108809578554335,0.008999227859943611,0.0138663716303805,0.007958628301028649,0.9958391686455986,0.005001282711554362,0.9651165069473024,0.039166921220621716,0.7294469357249627,0.39873347452446867,0.7769372098896543,0.30580531815265577,0.21162766949929668,0.08973311426734565,0.6151697834332784,0.20919839089518366,0.8997852206230164,0.18319976081021072,0.0,0.0,0.0,0.0,1.1801947425119579,0.10433151273834833
WORKER.N.01,5.0,hyperbolic_mlr,rsgd,0.08186455753300693,0.11829695204597317,0.03026982334752873,0.02769385477741875,0.9943778034869796,0.0069035470005719335,0.61642140781704,0.5343107376592547,0.6382660687593423,0.5527955554509019,0.6271065825650979,0.5432944696533366,1.0389098984840535,1.4299516967453165,0.8591476281483968,0.09097088164809616,1.2952942848205566,0.15000399706803064,0.0,0.0,0.0,0.0,1.0385117707774043,0.019519581711180217
WORKER.N.01,5.0,logmap_lr,adam,0.025511523325314266,0.00025772680761070575,0.02442800501982363,5.654575935049002e-05,0.9891006515252999,0.0006586283764472537,1.0,0.0,0.19730941704035868,0.048505174109381016,0.3277858606065658,0.06673749734212485,0.025890574876855532,0.0010008035391283192,2.3875722885131836,0.032278934901069506,2.3875722885131836,0.032278934901069506,0.0,0.0,0.0,0.0,0.579649955034256,0.0016517227244352416
WORKER.N.01,5.0,logmap_lr,sgd,0.05703720798318873,4.3406999281717016e-05,0.05655085916320477,3.453859989364109e-05,0.9864214820678315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0382598226020925,0.0003629811057261088,0.3886932035287221,0.001239592301905222,0.3886932035287221,0.001239592301905222,0.0,0.0,0.0,0.0,0.6523631998958687,0.08972952875107952
WORKER.N.01,10.0,euclidean_lr,adam,0.013225177122850533,0.00037449554718823713,0.012754637127121235,0.00039558703492112,0.9962856968885099,0.0001826706448272708,0.9474736405091546,0.026270916034631393,0.7698056801195814,0.016977304471749645,0.8491399180273153,0.006572556772309152,0.004112477144275233,0.00022662932130139128,19.83591651916504,0.3522344313246566,19.83591651916504,0.3522344313246566,0.0,0.0,0.0,0.0,0.5482485983520746,0.010564430455650895
WORKER.N.01,10.0,euclidean_lr,sgd,0.06578754662238567,0.0003502808615480869,0.06548070907592769,0.00031627535056009346,0.9864214820678315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015462057674812499,7.401488840612915e-05,0.798718253771464,0.05037283424159291,0.798718253771464,0.05037283424159291,0.0,0.0,0.0,0.0,0.550229398223261,0.08452238536801655
WORKER.N.01,10.0,hyperbolic_mlr,projected_adam,0.016223417980160734,0.006399806881878291,0.008944845758378435,0.002988725745901511,0.9987010087478941,0.00017577490994024307,0.9456706233204843,0.031527894935292705,0.961136023916293,0.037339300438854445,0.9525322808830379,0.006868166804000725,0.24540560020089353,0.03504484682137226,0.9041057825088501,0.039787606262656657,1.2063344319661458,0.1547781752696678,175.66666666666666,230.75167027203364,0.3333333333333333,0.5773502691896258,1.0377112062027056,0.0336659956004291
WORKER.N.01,10.0,hyperbolic_mlr,projected_sgd,0.0047348684317032,0.0010887951761626602,0.005031037920465,0.0010957504723605753,0.9987821957011508,0.00012178042988487958,0.9466717303999048,0.02255299295956894,0.9656203288490284,0.03244026070883502,0.955529779774526,0.005559290976339171,0.09850380407986586,0.026985087529982184,0.5923108756542206,0.2832763334116807,0.9661811391512553,0.47899959735585446,3.3333333333333335,5.773502691896257,0.0,0.0,1.0562140772429605,0.07926547269843105
WORKER.N.01,10.0,hyperbolic_mlr,radam,0.007392101413186233,0.0024492984352203644,0.007619593447695133,0.002753665680826564,0.9988430859160933,0.00018267064482729856,0.9506448101322067,0.018812193605768714,0.9656203288490284,0.03244026070883502,0.9576260242546891,0.007716544797299281,0.18777983203635026,0.06122696547057541,0.924487849076589,0.17497110455613538,1.5123803615570068,0.29334876082612854,0.0,0.0,0.0,0.0,1.200729596739014,0.06982574053299516
WORKER.N.01,10.0,hyperbolic_mlr,rsgd,0.008218976233759065,0.0028680588190327714,0.0077282000953952,0.003108279719940528,0.9987010087478941,0.00017577490994024307,0.9302903558222707,0.005092105483851131,0.9775784753363229,0.0077670439801293565,0.9533474116047,0.0063663938028039125,0.15307905325966167,0.018167607727825764,0.6088078121344248,0.2600653122409562,0.9725394944349924,0.4803270868188004,0.0,0.0,0.0,0.0,1.106259964716931,0.09808925300847164
